video_id,channel_id,channel_name,lean,published_at,year,month,view_count,like_count,comment_count,title
xhX-vrNVlzI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-05-30T17:00:20Z,2021,5,5142607,126254,13247,Ben Shapiro Explains Basic Biology to a College Student
Y39hiYpfbTM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-05-30T13:00:30Z,2021,5,2142816,68962,4094,Ben Shapiro Exposes the HUGE PROBLEM Caused by Feminism
WsvVkicWn1o,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-05-24T21:36:40Z,2021,5,5517385,199748,29373,"Demi Lovato Comes Out As ""Non-Binary"""
YwzAdaa4SkE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-05-22T16:00:13Z,2021,5,5172918,168886,7789,Ben Shapiro Rewatches the Top Viral Moments of His Career — Volume 2!
-1DTkAVeVy4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-05-07T20:45:00Z,2021,5,3993107,159721,20319,SHAPIRO REACTS: New Yorkers SHOCKED to Learn THE TRUTH About Tax Rates in America
eTgge2bCDbk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-04-20T22:42:24Z,2021,4,1530040,56623,18328,BREAKING: Derek Chauvin Found Guilty On All Charges
xAaagsvG0YY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-04-10T12:00:20Z,2021,4,1932580,92524,13981,Ben Shapiro and Piers Morgan Revisit Their Viral Gun Control Debate
pQwtgt03XZA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-04-07T22:56:56Z,2021,4,1398749,59035,8018,Backfire: A VERY Bad Day For Prosecutors In Chauvin Trial
oRrvoOSJZ-U,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-04-03T18:19:25Z,2021,4,1183840,60185,4813,Ben Shapiro Answers Popular Internet Questions About Him!
rc8qAoD8hrU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-04-01T23:30:06Z,2021,4,1698368,93831,12977,LOL: AOC Embarrasses Herself On Instagram Live
aJx0KRGyU1Y,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-03-30T20:48:17Z,2021,3,1517753,87551,9828,HORRIFYING: Uber Driver Killed and the Media's Response
6RDZw_xSvDg,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-03-26T22:10:32Z,2021,3,2815818,109389,13553,Ben Shapiro DESTROYS Megan Rapinoe and the gender pay gap
oJAsh2kZQf4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-03-15T21:58:08Z,2021,3,2791401,97103,11072,Leftists OUTRAGED Over Bill Burr Jokes at 2021 Grammys
Ixz1bfadHhs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-03-08T23:37:37Z,2021,3,2778298,105558,25976,Shapiro Reacts To Meghan & Harry's Whine-Fest
2pR2gfogsk4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-03-06T22:37:58Z,2021,3,1769517,63268,16344,BITCOIN: The Future of Finance or Fool’s Gold?
mxObG659Sc0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-02-21T13:00:12Z,2021,2,3304581,202086,43115,Gina Carano | The Ben Shapiro Show Sunday Special Ep. 111
frA2xvmjQOU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-02-16T22:20:48Z,2021,2,2111342,138361,17912,"School Sends Parents INSANE ""White Identities"" Chart"
SKX79QNG_vI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-02-12T20:04:03Z,2021,2,2694055,40451,5676,Gina Carano To Star In Upcoming Film For @DailyWirePlus
ujUYFlBEeMM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-02-11T22:19:59Z,2021,2,1938273,135913,15322,Shapiro Reacts to Gina Carano Getting Canceled by Hollywood
vUJX8JkdWHM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-02-10T04:00:56Z,2021,2,3509513,115591,12231,Reacting to 2021 Super Bowl Commercials!
xszj1flDxl0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-01-29T01:42:26Z,2021,1,2256243,93047,9946,Ben Shapiro Breaks Down the Funniest Wall Street Prank Ever
c9kpRgneqwQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-01-21T00:50:44Z,2021,1,1378207,48496,10990,Ben Shapiro Reacts to Joe Biden's Inaugural Address
FPHg4Oo4bU4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-01-13T17:05:29Z,2021,1,1157396,58071,7390,REACTION: Here’s What Unity REALLY Means To Leftists
m8ZfmyxmgTA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-01-07T18:00:08Z,2021,1,1421344,40758,22719,The Worst Day In Modern American Political History | Ep. 1168
dQqbc-uPUNQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2021-01-04T23:39:20Z,2021,1,2156309,194819,24113,LOL: Congress Opens Prayer with 'Amen And Awomen'
sDM2sYaZlC8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-12-24T19:28:56Z,2020,12,4169181,140699,33651,U.S. Presidents Tier Ranking!
A8wTJLoTUlw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-12-19T18:20:46Z,2020,12,1555480,90410,15564,"REACTION: ""My Name Is Tony and I'm a Human Pup"""
ax5r-rxpDns,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-12-17T00:08:16Z,2020,12,3952908,145952,22427,Kamala Harris Explains What Hanukkah Is; Ben Shapiro Reacts
12ChbJqcv-g,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-12-05T15:00:00Z,2020,12,1386699,52272,6855,Why Hollywood Elites Rejected ‘Hillbilly Elegy’
c955VGozAos,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-12-03T00:46:13Z,2020,12,2990608,158585,50737,Actress Ellen Page Declares She is a Man Named Elliot
MW63gVirPNs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-11-06T21:34:09Z,2020,11,1493606,42680,8056,ELECTION 2020: Trump Campaign Scores Another Win In Pennsylvania Court
pX9jTuN11yQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-11-06T00:33:16Z,2020,11,1429564,44267,9953,"Here Are the Latest Election Updates From Pennsylvania, Georgia, and Arizona"
oPWbaahtZd0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-11-05T18:00:11Z,2020,11,1305458,36464,7148,It’s Not Over Yet | Ep. 1131
0F-hoDs9ucM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-11-05T00:00:12Z,2020,11,1551753,40987,7726,The Chaos Continues | 2020 Presidential Election Updates
p27gXwuyvxk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-11-04T18:00:11Z,2020,11,1774345,44858,9304,"So, Who Won? | Ep. 1130"
9YllZFdPi20,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-10-31T20:30:00Z,2020,10,1305364,69312,7042,Why NO ONE Should Vote For Joe Biden
5SUVtt4zXJU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-10-21T21:57:39Z,2020,10,1385848,118282,4286,Robert Downey Jr. Stands Up For Chris Pratt
Y7Xj3tYFKks,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-10-19T18:00:05Z,2020,10,2146139,141210,17542,I didn’t vote for Trump in 2016. I am in 2020 — here's why.
sV-kTseXD34,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-10-17T00:53:19Z,2020,10,1277447,67674,11355,"Reacting to Demi Lovato's New Song, 'Commander in Chief'"
qUHPfHqbVLk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-10-03T15:00:25Z,2020,10,3533663,145235,24922,5 Reasons No One Should Live In California
AGQOnCQ3hf8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-09-30T17:00:10Z,2020,9,957621,30699,5953,The Big Debate: LOUD NOISES | Ep. 1105
EGNKfLSnu8U,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-09-25T21:56:19Z,2020,9,789916,33822,5351,Protesters Go Full Mad Max in Downtown LA
u978w4CurDk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-09-16T20:03:43Z,2020,9,3493104,178085,31113,Why I'm Leaving California.
X0zOYlVr5Pg,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-09-11T00:27:07Z,2020,9,946756,46070,4653,Candace Owens Recounts Her Heated Twitter Exchange w/Cardi B
RGysS4pWTLw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-09-08T19:05:45Z,2020,9,1217818,67789,5548,Candace Owens on Cardi B's 'WAP' Song and Kanye West's Political Influence
oyREws_A9PA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-08-26T00:58:10Z,2020,8,1076379,48509,4277,"Reacting to New DC Movie Trailers! (The Batman, Wonder Woman 1984, The Suicide Squad)"
U9FM49Tzhn4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-08-19T00:38:27Z,2020,8,3596015,141899,32104,"Ben Shapiro Reacts to ""WAP"" by Cardi B!"
IwdNKKSeRkY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-08-17T02:10:16Z,2020,8,1905100,97962,8266,Ben Shapiro Takes The 16 Personalities Test!
i04p2A4yqfc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-08-12T00:30:11Z,2020,8,832869,27949,4975,BREAKING: Joe Biden Selects Kamala Harris for VP
akFhYirNtfo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-08-06T00:30:22Z,2020,8,768920,29987,3332,An Honest Conversation on Gender with Dr. Debra Soh
p5P6nlQUt1U,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-07-18T13:00:23Z,2020,7,1241534,69109,5489,SHAPIRO: 5 Reasons Why CNN Is Fake News
cyCWI23fgVQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-07-15T20:18:50Z,2020,7,301289,8407,1908,Caller Asks Shapiro: Are Mask Mandates Constitutional?
Rn1N3K7pqps,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-07-12T12:00:08Z,2020,7,1230219,32291,2629,"The Intellectual Dark Web | Joe Rogan, Jordan Peterson, and More"
QQod6F-UOu8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-07-11T20:15:01Z,2020,7,3973335,186182,9366,Ben Shapiro Reacts to Ben Shapiro Meme Videos
2QcoOT4xsW8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-07-11T15:00:03Z,2020,7,519831,16643,1459,"The War on Drugs, Fatherless Homes, Health Care Policy -- Ben Shapiro Q&A"
iWgnX84KD7A,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-06-29T23:08:23Z,2020,6,1269083,59073,8787,"7 Reasons Why ""White Fragility"" is the Worst Book Ever"
6sdzVypsbAs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-06-23T20:37:10Z,2020,6,974870,24775,3810,Caller Asks Shapiro: Is Trump Going to Win in 2020?
xBZZ-PJQFZk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-06-12T20:49:58Z,2020,6,1153820,55129,7334,Ben Shapiro Reacts to the New Country of CHAZ Located in Seattle
TBDfMQ27Asw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-06-10T01:00:57Z,2020,6,4643884,225903,27024,Ben Shapiro DEBUNKS Viral 'Systemic Racism Explained' Video
2Vz5_bzzXtA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-06-06T20:28:06Z,2020,6,1110324,40413,4771,Ben Shapiro Explains Why Conservatives Criticize the Black Lives Matter Movement
OhrvJfjqUiM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-05-29T16:44:30Z,2020,5,383278,20356,3478,MINNEAPOLIS BURNS - But Does It Need To?
gWWT-_2zUao,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-05-23T16:00:11Z,2020,5,6136951,271536,22087,Ben Shapiro Rewatches the Top Viral Moments of His Career!
x_JZvgtbYNs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-05-04T16:36:30Z,2020,5,1811166,83629,16707,Ben Shapiro Ranks Every Star Wars Movie!
GIdXfykvumY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-05-02T22:30:01Z,2020,5,383931,13533,1603,Ben Shapiro Reviews Netflix's 'Tiger King!'
HKd_DjBl7gc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-05-02T15:00:16Z,2020,5,1746419,74092,4925,Jordan Peterson Debunks Leftist Gender Ideology in 8 Minutes
GFCQEPpWdmQ,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-04-25T23:00:02Z,2020,4,480366,30494,1300,Ben Shapiro Meme Review -- PART 2!
GUoi-JCkG5Y,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-04-21T21:37:00Z,2020,4,2284047,146031,18529,Ben Shapiro Performs 'Ave Maria' on Violin
OkH8xZA749c,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-04-21T00:03:49Z,2020,4,574083,19489,2027,Dan Crenshaw Recaps His Viral Exchange with Bill Maher
2WpHv25OfwU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-04-17T22:57:42Z,2020,4,468264,15395,1247,Ben Shapiro and Steven Crowder Discuss the Plan to Reopen America!
jkQ-lcJQ-j0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-04-04T20:30:25Z,2020,4,2085166,73206,7550,Ben Shapiro Tells Congress THE TRUTH About Leftist Insanity on College Campuses
Oajoow_KTPA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-03-28T14:00:12Z,2020,3,1335859,41157,7265,Ben Shapiro Reacts to AOC's ABSOLUTELY INSANE Coronavirus Rant
QB2drJIWI7Y,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-03-25T00:20:42Z,2020,3,4384056,142424,19256,Ben Shapiro Takes the Political Compass Quiz
0pn2bwa2zZc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-03-22T20:00:02Z,2020,3,19642880,403055,39345,Congresswoman Tries to Call Ben Shapiro Racist...Regrets it Immediately.
wQDoMkVJzNM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-03-19T00:07:36Z,2020,3,1432040,43672,6364,Ben Shapiro vs Cenk Uygur Debate Highlights - Best Moments & Smackdowns
3xq-q6a9tCM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-03-08T15:00:00Z,2020,3,3783603,114686,19988,Socialist Tells Ben Shapiro: Workers Should Own the Means of Production
NaxtSPWcyI8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-02-25T23:00:04Z,2020,2,1504563,54902,4176,Cenk Uygur Exposes himself as the Biggest Hypocrite Ever
O-vWK06seD8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-02-24T01:30:02Z,2020,2,1374378,29322,11847,"CALLER: Ben, you are WRONG about Vaccines"
TJKynBnhQ8k,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-02-21T01:30:00Z,2020,2,1495601,47543,17372,Ben Shapiro Clashes with a Bernie Sanders Supporter (Ariel Gold)
kJAKmjHBDNw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-02-20T00:21:24Z,2020,2,2709211,72051,9114,Gay Conservative Challenges Shapiro on Gay Marriage
imnWVl0C_PA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-02-01T00:30:01Z,2020,2,1610887,34316,7039,Caller Asks Shapiro: What Is The Conservative Solution To The Student Debt Crisis?
Of-B58KrEHU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-01-30T00:15:00Z,2020,1,207992,7537,1191,"Caller Debates Ben Shapiro: ""Parents Should have the Right to Abort their Child"""
Bo_LLAczCf8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-01-24T23:23:45Z,2020,1,2901904,90260,10198,"Joe Rogan Has Been ""Cancelled"" by Angry Leftists"
T5MaAdeV9Rs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-01-23T01:10:35Z,2020,1,190078,6866,805,HELP: My Co-Workers Are Intolerant Liberals - What Should I Do?
U5CkUKiyHGk,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-01-18T13:30:02Z,2020,1,2970481,69988,4840,"Ben Shapiro Q&A - Big Tech Censorship, Jordan Peterson, Radical Islam"
9lDtzJHrnPc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2020-01-03T18:53:01Z,2020,1,211078,5887,1506,"So Long, Soleimani! | Ep. 924"
a8Czm05Y9U4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-12-22T13:00:00Z,2019,12,142360,4660,878,Kirk Cameron | The Ben Shapiro Show Sunday Special Ep. 82
CNplDy-ZY0I,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-12-21T00:25:12Z,2019,12,236526,9451,1160,Ben Shapiro Grades Each Candidate's Debate Performance
afYO0sVgtRs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-12-19T22:45:01Z,2019,12,199106,9943,1588,"Emperor Palpatine/Pelosi BLOWS HER COVER! Dems Fail To Act ""Somber"""
qtxMOJr83cU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-12-19T18:32:29Z,2019,12,127564,3574,680,Merry Impeachmas! | Ep. 920
mrF6KzO-vJw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-12-04T00:47:36Z,2019,12,130349,8655,799,BREAKING: Kamala Harris Drops Out Of Presidential Race
acsBei2Xgvw,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-11-27T18:03:36Z,2019,11,106158,2036,304,The End Of The Beginning | Ep. 906
AxHr4jMYkOY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-11-14T18:50:52Z,2019,11,111186,2334,361,The Schiff Hits The Fan | Ep. 897
r7GYFwWkxUM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-11-13T19:11:53Z,2019,11,124211,2685,444,U Can’t Impeach This! | Ep. 896
I_vNP_OAeDs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-11-04T18:24:04Z,2019,11,105573,2215,356,Beto is Donezo | Ep. 889
RUx3eUizVok,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-11-01T16:00:06Z,2019,11,109777,2173,427,Impeach Or Go Home | Ep. 888
bOldlsyZUhg,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-10-13T12:00:09Z,2019,10,357578,11412,2608,Neil deGrasse Tyson | The Ben Shapiro Show Sunday Special Ep. 72
o0PYTZ1ek5k,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-10-11T15:00:13Z,2019,10,155992,4805,1193,The Democrats’ LGBT Town Hall | Ep. 877
AbuA5gl6tPs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-10-06T12:00:05Z,2019,10,130176,2175,961,Meghan McCain | The Ben Shapiro Show Sunday Special Ep. 71
3Y2RoBbCCk8,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-10-02T18:03:18Z,2019,10,489898,18672,1512,Ben Shapiro & Logan Paul: The Most Pressing Obstacle Facing Americans
roW5fQ3iNkg,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-10-02T17:19:06Z,2019,10,122469,2802,509,Impeach For What? | Ep. 871
O4byIwERd-E,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-09-27T17:27:33Z,2019,9,135974,2759,506,Is The Democratic Theory Already Collapsing? | Ep. 870
0rC_bUv18xE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-09-26T18:42:38Z,2019,9,106260,2356,338,Whistleblower Comes Up Empty | Ep. 869
QEi_xWno_yo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-09-24T17:38:24Z,2019,9,116922,2384,503,Impeachment Is On The Table | Ep. 867
pBfSDowD7Y0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-09-05T17:33:26Z,2019,9,129328,3015,773,Political Mass Suicide On National TV | Ep. 854
XfpNdvDI67k,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-09-04T17:17:13Z,2019,9,107642,2419,539,Tear Down This Walmart | Ep. 853
cXhn2aF-5N4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-08-18T12:00:09Z,2019,8,347802,10943,1756,Piers Morgan | The Ben Shapiro Show Sunday Special Ep. 64
-XvSCOQYbCc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-08-13T16:05:19Z,2019,8,126965,2890,782,The Fredo Slur | Ep. 838
QhFAPeE-mPs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-08-12T18:28:43Z,2019,8,110098,2191,1023,Is There An Epstein Conspiracy? | Ep. 837
TGQPPCRonxc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-08-08T17:43:01Z,2019,8,112005,2401,541,Boycott All The Things! | Ep. 835
16N2icXE7hE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-08-05T18:10:39Z,2019,8,110964,3029,662,American Horror Story | Ep. 832
FWCd1o5Y7Ys,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-07-23T17:35:50Z,2019,7,117467,2604,501,The Hard Stuff | Ep. 823
EIyq19AV2N0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-07-18T17:29:27Z,2019,7,123086,2984,1026,Stop This Crap | Ep. 820
hFvKY1iFpGM,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-07-15T17:53:46Z,2019,7,111634,2674,758,President Leeroy Jenkins | Ep. 817
H7n55_2KG5w,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-07-12T20:08:58Z,2019,7,115495,2418,407,The Secret Plan | Ep. 816
-_4Erlyvqmc,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-07-11T18:33:31Z,2019,7,120268,2855,505,Of Freshness and Faceness | Ep. 815
s1bUgxroNkU,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-06-30T12:00:04Z,2019,6,124382,3999,531,David Barton | The Ben Shapiro Show Sunday Special Ep. 57
MuoFp8Cdc6w,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-06-28T18:05:23Z,2019,6,119331,2601,546,Fight Night: Round 2 | Ep. 811
HXGoYfnGtCE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-06-27T18:03:49Z,2019,6,106922,2679,581,Fight Night: Round 1 | Ep. 810
FGfsFKOwCdA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-06-09T12:00:00Z,2019,6,108511,2944,429,Ted Cruz | The Ben Shapiro Show Sunday Special Ep. 54
XjCturDnoJo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-06-06T18:28:50Z,2019,6,108450,3244,440,The YouTube Crackdown | Ep. 796
pVzGL27Mzbo,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-05-14T17:26:41Z,2019,5,105028,1841,566,Not So Tariffic | The Ben Shapiro Show Ep. 780
0IiMQW9dgZ0,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-05-13T18:22:56Z,2019,5,101475,2266,769,Woke Scolds Rise Up! | Ep. 779
xtMZymSnvvY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-05-12T12:00:07Z,2019,5,116585,3456,1372,William Lane Craig | The Ben Shapiro Show Sunday Special Ep. 50
dz2zKDU_GkI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-05-02T19:07:39Z,2019,5,106714,2102,399,Wrecking Barr | Ep. 772
-e4tLU6xd50,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-05-01T17:41:05Z,2019,5,111466,2238,350,Barr Brawl | Ep. 771
oR5KRfN8uxE,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-04-29T18:09:24Z,2019,4,110417,2351,615,The Hatred That Never Dies | Ep. 769
FRZkHFCxyC4,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-04-19T18:01:51Z,2019,4,121928,2577,522,Fallout Day | Ep. 763
xhcNhypccBI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-04-14T12:00:07Z,2019,4,138657,3597,691,Lauren Chen | The Ben Shapiro Show Sunday Special Ep. 46
42OsTANhnbs,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-04-07T12:00:01Z,2019,4,263122,10658,2800,Andrew Yang | The Ben Shapiro Show Sunday Special Ep. 45
iqxkx8d6XvA,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-04-02T19:25:50Z,2019,4,110182,2134,443,The Obama Factor | Ep. 750
-CMfULRWRPY,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,conservative,2019-03-26T18:37:40Z,2019,3,142615,3314,570,Donald Trump’s Dreams Come True | Ep. 745
